id_geografico,nombre,poblacion_total,poblacion_mayor_de_25,ingreso_medio,valor_medio_de_vivienda,educacion,poblacion_blanca,poblacion_afroamericana,poblacion_nativa,poblacion_asiatica,nativo_hawaiano,alguna_otra_etnia,dos_o_mas_etnias,poblacion_hispana_o_latina,ciudad,area_metropolitana
36005012102,"nombre 121.02, Bronx County, Nueva York",1561,846,2055900,66666666600,8400,1600,202,0,0,0,0,600,1337,Nueva York,New York-Newark-Jersey City
36005012300,"nombre 123, Bronx County, Nueva York",3995,2426,2359000,42290000,32600,6900,1190,3,39,0,0,1100,493,Nueva York,New York-Newark-Jersey City
36005013300,"nombre 133, Bronx County, Nueva York",5934,3498,0,66666666600,39200,6500,1934,229,237,0,43,0,493,Nueva York,New York-Newark-Jersey City
36005014300,"nombre 143, Bronx County, Nueva York",1193,794,999036776,32950000,14500,6200,663,0,37,0,12,1200,407,Nueva York,New York-Newark-Jersey City
36005014400,"nombre 144, Bronx County, Nueva York",5417,3288,2150800,45240000,40900,18900,1856,0,111,0,0,1200,493,Nueva York,New York-Newark-Jersey City
36005014500,"nombre 145, Bronx County, Nueva York",7919,4235,2873200,66666666600,35800,10100,2989,52,7,0,91,0,493,Nueva York,New York-Newark-Jersey City
36005016600,"nombre 166, Bronx County, Nueva York",2324,1639,7632800,46180000,37500,208508,100,0,170,0,51,1700,1362,Nueva York,New York-Newark-Jersey City
36005019400,"nombre 194, Bronx County, Nueva York",2291,1494,5562500,39540000,35000,41700,287,13,45,900,0,6400,1456,Nueva York,New York-Newark-Jersey City
36005021301,"nombre 213.01, Bronx County, Nueva York",1160,650,2059500,23550000,12100,6500,144,0,0,500,0,0,946,Nueva York,New York-Newark-Jersey City
36005022901,"nombre 229.01, Bronx County, Nueva York",5922,3178,2850000,2838168525,52800,15700,1737,60,61,1800,55,18200,493,Nueva York,New York-Newark-Jersey City
36005013200,"nombre 132, Bronx County, Nueva York",7202,5275,10673100,45530000,183300,200200,906,0,333,0,0,4000,493,Nueva York,New York-Newark-Jersey City
36005020100,"nombre 201, Bronx County, Nueva York",4909,2876,3393800,66666666600,37200,19900,1359,0,27,0,0,0,493,Nueva York,New York-Newark-Jersey City
36005039000,"nombre 390, Bronx County, Nueva York",2515,1690,3531300,41790000,25000,8000,1916,0,59,0,0,0,460,Nueva York,New York-Newark-Jersey City
36005039300,"nombre 393, Bronx County, Nueva York",9292,5039,2165100,37250000,51000,31600,2271,0,56,0,55,9000,493,Nueva York,New York-Newark-Jersey City
36005040302,"nombre 403.02, Bronx County, Nueva York",4438,2543,2815200,66666666600,21600,7300,821,83,203,0,0,4600,493,Nueva York,New York-Newark-Jersey City
36005040400,"nombre 404, Bronx County, Nueva York",3483,2374,4930600,38590000,69300,6000,2938,0,0,3200,44,0,409,Nueva York,New York-Newark-Jersey City
36005041500,"nombre 415, Bronx County, Nueva York",6238,4130,5044000,66666666600,72000,208508,1121,0,125,0,57,13700,493,Nueva York,New York-Newark-Jersey City
36005043600,"nombre 436, Bronx County, Nueva York",2237,1575,0,36230000,54800,9800,1286,0,284,0,57,0,512,Nueva York,New York-Newark-Jersey City
36005051600,"nombre 516, Bronx County, Nueva York",4265,3153,8806100,49850000,121700,289500,27,0,195,0,23,0,1125,Nueva York,New York-Newark-Jersey City
36005039200,"nombre 392, Bronx County, Nueva York",1738,1088,4028200,45410000,19900,3200,1108,0,0,0,89,500,504,Nueva York,New York-Newark-Jersey City
36005038900,"nombre 389, Bronx County, Nueva York",4540,3019,3206200,42960000,43500,150500,595,58,114,0,19,2700,493,Nueva York,New York-Newark-Jersey City
36005039100,"nombre 391, Bronx County, Nueva York",7089,4413,3302000,35470000,103600,63800,884,0,133,0,0,14700,493,Nueva York,New York-Newark-Jersey City
36005039400,"nombre 394, Bronx County, Nueva York",5143,3155,999036776,43690000,38600,13600,3236,107,0,0,6,0,1658,Nueva York,New York-Newark-Jersey City
36005039800,"nombre 398, Bronx County, Nueva York",3442,2365,7596200,40750000,69300,13000,3019,0,64,0,0,0,229,Nueva York,New York-Newark-Jersey City
36005041400,"nombre 414, Bronx County, Nueva York",4769,3490,5143400,42800000,78700,34800,2813,0,170,0,48,11200,1278,Nueva York,New York-Newark-Jersey City
36005041800,"nombre 418, Bronx County, Nueva York",4194,2785,4020800,43490000,50600,13900,1734,0,491,0,71,9500,1664,Nueva York,New York-Newark-Jersey City
36005042200,"nombre 430, Bronx County, Nueva York",3338,2287,5469800,35390000,49600,6900,2654,14,0,0,77,5600,482,Nueva York,New York-Newark-Jersey City
36005043000,"nombre 430, Bronx County, Nueva York",3648,2658,5519700,40590000,59300,13400,2669,7,175,507,83,9890,441,Nueva York,New York-Newark-Jersey City
36005043100,"nombre 431, Bronx County, Nueva York",10265,6785,2956800,66666666600,102000,49500,1720,16,496,0,0,30700,493,Nueva York,New York-Newark-Jersey City
36005044901,"nombre 449.01, Bronx County, Nueva York",1550,1241,0,30000000,48000,120900,103,7,23,0,0,2800,187,Nueva York,New York-Newark-Jersey City
36005046201,"nombre 462.01, Bronx County, Nueva York",28937,21613,4649100,2420000,535800,209300,16231,72,396,0,105,49700,493,Nueva York,New York-Newark-Jersey City
36005046202,"nombre 462.02, Bronx County, Nueva York",9690,5872,3744000,37010000,143200,0,6474,280,106,0,143,7700,493,Nueva York,New York-Newark-Jersey City
36005022500,"nombre 225, Bronx County, Nueva York",8570,4682,3128100,66666666600,43600,8400,2370,31,190,0,0,1300,493,Nueva York,New York-Newark-Jersey City
36005022800,"nombre 228, Bronx County, Nueva York",6023,4050,5244700,49670000,116200,115600,1070,0,496,0,0,3900,493,Nueva York,New York-Newark-Jersey City
36005023200,"nombre 232, Bronx County, Nueva York",2804,1700,0,45070000,45900,73000,203,27,139,0,20,3300,1670,Nueva York,New York-Newark-Jersey City
36005004600,"nombre 46, Bronx County, Nueva York",1876,1214,3964300,13130000,21000,4600,646,0,0,0,0,1200,1172,Nueva York,New York-Newark-Jersey City
36005006000,"nombre 60, Bronx County, Nueva York",1328,823,3832100,41670000,19400,2200,260,906,50,0,29,0,967,Nueva York,New York-Newark-Jersey City
36005007000,"nombre 70, Bronx County, Nueva York",4899,3228,3601600,43010000,38000,13300,906,46,460,0,57,19700,493,Nueva York,New York-Newark-Jersey City
36005007300,"nombre 73, Bronx County, Nueva York",4139,2405,1993500,66666666600,13200,7200,1369,0,0,3600,0,2600,493,Nueva York,New York-Newark-Jersey City
36005007400,"nombre 74, Bronx County, Nueva York",3466,2343,3656700,35240000,46200,9000,1081,0,0,0,22,8100,2192,Nueva York,New York-Newark-Jersey City
36005007500,"nombre 75, Bronx County, Nueva York",6039,3527,2686800,0,47500,8500,2221,139,0,0,0,1000,493,Nueva York,New York-Newark-Jersey City
36005007700,"nombre 77, Bronx County, Nueva York",2087,1194,3451600,37630000,20500,4200,463,12,496,0,0,0,1570,Nueva York,New York-Newark-Jersey City
36005014701,"nombre 147.01, Bronx County, Nueva York",7637,3755,2143600,66666666600,37900,4300,3440,0,0,0,0,0,493,Nueva York,New York-Newark-Jersey City
36005014702,"nombre 147.02, Bronx County, Nueva York",5511,2984,1942500,66666666600,35200,8000,2206,48,0,0,23,1800,493,Nueva York,New York-Newark-Jersey City
36005017701,"nombre 177.01, Bronx County, Nueva York",4857,2953,999036776,48520000,29400,3600,1346,0,8,0,0,2500,493,Nueva York,New York-Newark-Jersey City
36005017702,"nombre 177.02, Bronx County, Nueva York",5522,3505,2932700,39570000,58800,6100,1634,0,110,0,44,14400,871,Nueva York,New York-Newark-Jersey City
36005017901,"nombre 179.01, Bronx County, Nueva York",5071,2854,3058700,33210000,41400,1500,1106,226,77,0,0,0,493,Nueva York,New York-Newark-Jersey City
36005018301,"nombre 183.01, Bronx County, Nueva York",3971,2926,3099000,26270000,83400,12100,1516,8,258,0,51,1400,2011,Nueva York,New York-Newark-Jersey City
36005017902,"nombre 179.02, Bronx County, Nueva York",4007,3117,1939600,66666666600,23700,4500,1472,59,0,0,59,4800,493,Nueva York,New York-Newark-Jersey City
36005018101,"nombre 181.01, Bronx County, Nueva York",2973,1724,2459400,48200000,12200,200,1103,0,0,0,12,2000,1836,Nueva York,New York-Newark-Jersey City
36005018102,"nombre 181.02, Bronx County, Nueva York",6247,3833,3559300,36770000,64400,17300,2232,0,253,0,77,1100,493,Nueva York,New York-Newark-Jersey City
36005018302,"nombre 183.02, Bronx County, Nueva York",3589,2249,3322600,15600000,40100,10100,1215,22,15,0,22,3400,2224,Nueva York,New York-Newark-Jersey City
36005020501,"nombre 205.01, Bronx County, Nueva York",7400,4574,2058600,58070000,58400,1400,2117,150,496,0,0,0,493,Nueva York,New York-Newark-Jersey City
36005020502,"nombre 205.02, Bronx County, Nueva York",2034,1251,1482100,41750000,20200,2000,668,0,5,0,0,400,1337,Nueva York,New York-Newark-Jersey City
36005021001,"nombre 210.01, Bronx County, Nueva York",9511,7127,5145700,15940000,156500,19700,4321,69,631,0,76,12600,493,Nueva York,New York-Newark-Jersey City
36005022101,"nombre 221.01, Bronx County, Nueva York",3927,2071,2673200,2838168525,32200,500,667,0,182,0,23,3300,493,Nueva York,New York-Newark-Jersey City
36005022102,"nombre 221.02, Bronx County, Nueva York",5453,3116,2193300,60420000,32300,7600,849,9,29,0,115,9700,493,Nueva York,New York-Newark-Jersey City
36005005100,"nombre 51, Bronx County, Nueva York",5721,3169,1842800,66666666600,24500,900,1472,122,30,0,0,0,493,Nueva York,New York-Newark-Jersey City
36005006300,"nombre 63, Bronx County, Nueva York",4298,3034,3052400,23550000,76000,208508,817,25,232,0,23,3400,493,Nueva York,New York-Newark-Jersey City
36005007600,"nombre 76, Bronx County, Nueva York",5142,3504,3310800,50640000,26900,21300,863,14,554,0,43,9900,493,Nueva York,New York-Newark-Jersey City
36005009000,"nombre 90, Bronx County, Nueva York",3877,2233,3025000,41240000,32500,15100,906,36,48,0,29,9890,493,Nueva York,New York-Newark-Jersey City
36005009300,"nombre 93, Bronx County, Nueva York",6424,3999,3256500,44470000,38500,5000,1872,31,0,507,0,800,493,Nueva York,New York-Newark-Jersey City
36005009600,"nombre 96, Bronx County, Nueva York",2607,1780,4913000,2838168525,34000,15800,586,22,426,0,47,900,1381,Nueva York,New York-Newark-Jersey City
36005011700,"nombre 117, Bronx County, Nueva York",1616,849,2312500,66666666600,15000,1300,490,15,0,0,0,0,1113,Nueva York,New York-Newark-Jersey City
36005015900,"nombre 159, Bronx County, Nueva York",1862,1174,1790500,36390000,6300,1100,96,19,18,0,6,0,1731,Nueva York,New York-Newark-Jersey City
36005018500,"nombre 185, Bronx County, Nueva York",8449,5247,3268000,0,68200,208508,3639,146,0,0,0,13800,493,Nueva York,New York-Newark-Jersey City
36005022403,"nombre 224.03, Bronx County, Nueva York",3651,2534,3887500,18830000,57600,45500,597,27,0,0,11,6200,493,Nueva York,New York-Newark-Jersey City
36005023703,"nombre 237.03, Bronx County, Nueva York",5746,3300,3248400,66666666600,29600,17900,1089,17,108,0,20,1000,493,Nueva York,New York-Newark-Jersey City
36005024501,"nombre 245.01, Bronx County, Nueva York",5601,3111,1904000,34190000,26200,1200,1031,0,57,0,44,0,493,Nueva York,New York-Newark-Jersey City
36005024502,"nombre 245.02, Bronx County, Nueva York",3882,2451,2781300,38530000,35400,2500,963,65,0,0,0,100,493,Nueva York,New York-Newark-Jersey City
36005026701,"nombre 267.01, Bronx County, Nueva York",4101,2694,4226600,66666666600,61500,9700,392,102,674,0,13,8700,493,Nueva York,New York-Newark-Jersey City
36005026702,"nombre 267.02, Bronx County, Nueva York",7115,4198,3531500,43860000,82700,17000,1083,8,82,0,0,15600,493,Nueva York,New York-Newark-Jersey City
36005039700,"nombre 397, Bronx County, Nueva York",3939,886,2744000,45000000,9600,232500,243,0,220,507,6,7200,1073,Nueva York,New York-Newark-Jersey City
36005038100,"nombre 381, Bronx County, Nueva York",7175,4296,3699800,42380000,47800,4000,1998,0,74,0,60,11900,493,Nueva York,New York-Newark-Jersey City
36005038800,"nombre 388, Bronx County, Nueva York",2528,1692,5750000,37730000,36300,3400,1951,0,26,0,0,1600,501,Nueva York,New York-Newark-Jersey City
36005039901,"nombre 399.01, Bronx County, Nueva York",4540,3666,2536200,35000000,40500,11400,923,47,310,0,109,2200,493,Nueva York,New York-Newark-Jersey City
36005040900,"nombre 409, Bronx County, Nueva York",3122,2372,4612700,10380000,67000,0,2007,0,100,507,0,1500,506,Nueva York,New York-Newark-Jersey City
36005042000,"nombre 420, Bronx County, Nueva York",3698,2411,3141700,33270000,34300,13400,2140,95,178,2500,0,0,1221,Nueva York,New York-Newark-Jersey City
36005043500,"nombre 435, Bronx County, Nueva York",165,90,4104200,66666666600,1000,1600,92,0,0,0,0,500,52,Nueva York,New York-Newark-Jersey City
36005042800,"nombre 428, Bronx County, Nueva York",2069,1544,6980000,37890000,45300,5500,1607,0,16,0,0,5400,337,Nueva York,New York-Newark-Jersey City
36005041100,"nombre 411, Bronx County, Nueva York",3416,2072,3668100,14340000,37200,38900,792,18,230,0,0,0,2005,Nueva York,New York-Newark-Jersey City
36005041300,"nombre 413, Bronx County, Nueva York",7897,3117,4662700,23750000,118700,53700,870,45,443,0,0,17500,493,Nueva York,New York-Newark-Jersey City
36005041900,"nombre 419, Bronx County, Nueva York",7238,4717,3375900,40630000,103600,120000,881,0,607,0,0,2300,871,Nueva York,New York-Newark-Jersey City
36005042902,"nombre 429.02, Bronx County, Nueva York",4445,3117,2662100,66666666600,69300,26300,800,158,173,0,16,5800,493,Nueva York,New York-Newark-Jersey City
36005033000,"nombre 330, Bronx County, Nueva York",5925,4286,3735500,43900000,57800,184000,863,906,46,0,57,0,493,Nueva York,New York-Newark-Jersey City
36005035800,"nombre 358, Bronx County, Nueva York",8115,5418,6993900,41920000,174800,19000,5860,187,174,0,0,8800,1616,Nueva York,New York-Newark-Jersey City
36005037100,"nombre 371, Bronx County, Nueva York",4308,2938,2666700,39540000,43900,9000,906,0,21,0,63,3900,493,Nueva York,New York-Newark-Jersey City
36005038500,"nombre 385, Bronx County, Nueva York",4757,2755,1916300,44700000,13900,4300,1530,26,0,0,0,7300,493,Nueva York,New York-Newark-Jersey City
36005045101,"nombre 451.01, Bronx County, Nueva York",1537,1260,6381900,37670000,49900,119500,33,0,124,0,0,2800,157,Nueva York,New York-Newark-Jersey City
36005011800,"nombre 118, Bronx County, Nueva York",5220,3059,999036776,42020000,77100,364600,161,0,229,700,0,2400,1153,Nueva York,New York-Newark-Jersey City
36005020400,"nombre 204, Bronx County, Nueva York",3264,2297,4517900,44570000,33800,27800,255,0,355,0,34,900,493,Nueva York,New York-Newark-Jersey City
36005024800,"nombre 248, Bronx County, Nueva York",2998,3117,5729200,46330000,65400,141400,374,28,292,0,0,0,899,Nueva York,New York-Newark-Jersey City
36005040800,"nombre 408, Bronx County, Nueva York",4710,2786,3226200,44030000,45600,34500,2838,134,0,0,55,4300,1422,Nueva York,New York-Newark-Jersey City
36005048400,"nombre 266.02, Bronx County, Nueva York",4244,2885,7458300,39670000,76500,16000,3197,176,10,0,18,7400,785,Nueva York,New York-Newark-Jersey City
36005024700,"nombre 266.02, Bronx County, Nueva York",1884,1234,4343800,66666666600,21700,2600,806,0,36,0,0,0,1016,Nueva York,New York-Newark-Jersey City
36005026602,"nombre 266.02, Bronx County, Nueva York",5714,4127,5030000,34680000,103700,204000,482,91,130,0,0,9300,493,Nueva York,New York-Newark-Jersey City
36005036400,"nombre 364, Bronx County, Nueva York",2474,1726,6416700,42580000,44900,0,1998,101,0,0,0,4700,328,Nueva York,New York-Newark-Jersey City
36005044902,"nombre 449.02, Bronx County, Nueva York",1882,1376,6800000,43960000,57500,146800,106,0,71,0,0,1400,223,Nueva York,New York-Newark-Jersey City
36005022300,"nombre 223, Bronx County, Nueva York",5275,3252,2600000,66666666600,24100,9500,733,0,11,0,15,19900,493,Nueva York,New York-Newark-Jersey City
36005025400,"nombre 254, Bronx County, Nueva York",2325,1747,5311000,46910000,45900,134600,80,27,201,0,35,3200,631,Nueva York,New York-Newark-Jersey City
36005029600,"nombre 296, Bronx County, Nueva York",1650,1200,5606400,43970000,66700,40300,325,19,486,0,0,1400,411,Nueva York,New York-Newark-Jersey City
36005037600,"nombre 376, Bronx County, Nueva York",2257,1578,5325500,32310000,0,11100,852,16,48,0,0,500,1225,Nueva York,New York-Newark-Jersey City
36005002701,"nombre 27.01, Bronx County, Nueva York",2958,1522,1738300,66666666600,15200,0,878,906,0,0,23,0,2057,Nueva York,New York-Newark-Jersey City
36005006500,"nombre 65, Bronx County, Nueva York",5471,3202,2552600,66666666600,32900,27600,1547,906,76,0,20,0,493,Nueva York,New York-Newark-Jersey City
36005000100,"nombre 1, Bronx County, Nueva York",7411,5522,66666666600,66666666600,11900,53600,4267,22,125,0,35,5500,493,Nueva York,New York-Newark-Jersey City
36005006700,"nombre 67, Bronx County, Nueva York",7314,3964,2097200,34660000,34500,1200,2570,0,0,5300,0,0,493,Nueva York,New York-Newark-Jersey City
36005040702,"nombre 407.02, Bronx County, Nueva York",7050,4282,3341900,66666666600,65900,56700,730,18,298,0,22,17800,493,Nueva York,New York-Newark-Jersey City
36005015700,"nombre 157, Bronx County, Nueva York",4515,3131,3473800,45790000,47300,3600,980,0,66,0,0,0,493,Nueva York,New York-Newark-Jersey City
36005038000,"nombre 25, Bronx County, Nueva York",5225,3117,3678100,27270000,92300,6700,3614,0,122,0,48,2700,1347,Nueva York,New York-Newark-Jersey City
36005002500,"nombre 25, Bronx County, Nueva York",5760,3466,2277100,49330000,31000,14100,1161,27,7,0,26,800,493,Nueva York,New York-Newark-Jersey City
36005006100,"nombre 61, Bronx County, Nueva York",3869,3228,4220000,2240000,104600,8400,2932,0,20,0,0,0,791,Nueva York,New York-Newark-Jersey City
36005022701,"nombre 227.01, Bronx County, Nueva York",5702,3644,3136800,66666666600,84000,9000,1865,0,160,0,0,1800,493,Nueva York,New York-Newark-Jersey City
36005037504,"nombre 375.04, Bronx County, Nueva York",3470,2072,2057600,66666666600,36700,7200,1176,14,76,0,0,0,2146,Nueva York,New York-Newark-Jersey City
36005020900,"nombre 209, Bronx County, Nueva York",4784,3005,2843800,66666666600,57800,11700,1733,0,0,0,32,0,493,Nueva York,New York-Newark-Jersey City
36005022200,"nombre 222, Bronx County, Nueva York",3262,2261,4081100,2838168525,34300,19100,423,6,700,0,65,4200,1841,Nueva York,New York-Newark-Jersey City
36005023800,"nombre 238, Bronx County, Nueva York",2551,1551,5062500,51490000,38600,0,504,14,185,0,0,3400,1490,Nueva York,New York-Newark-Jersey City
36005030701,"nombre 307.01, Bronx County, Nueva York",5580,4112,8718800,33470000,278100,405400,311,0,170,0,44,10000,901,Nueva York,New York-Newark-Jersey City
36027150006,"nombre 1500.06, Dutchess County, Nueva York",2021,1218,5593800,26670000,51800,208508,43,0,100,0,0,5300,142,Nueva York,New York-Newark-Jersey City
36027640001,"nombre 6400.01, Dutchess County, Nueva York",1319,1126,66666666600,66666666600,5800,22700,606,906,33,0,0,4600,388,Nueva York,New York-Newark-Jersey City
36027110005,"nombre 1100.05, Dutchess County, Nueva York",2053,1394,6285200,27360000,47800,164900,93,0,18,0,0,9890,271,Nueva York,New York-Newark-Jersey City
36027200002,"nombre 2000.02, Dutchess County, Nueva York",1515,1126,7916700,35640000,48800,130400,11,51,23,0,0,6000,117,Nueva York,New York-Newark-Jersey City
36027070401,"nombre 704.01, Dutchess County, Nueva York",4795,2270,9000000,20850000,58800,332800,204,4,421,0,0,16500,673,Nueva York,New York-Newark-Jersey City
36027140400,"nombre 1404, Dutchess County, Nueva York",5615,3859,11850000,28960000,225500,414200,297,10,547,0,44,8500,500,Nueva York,New York-Newark-Jersey City
36027140700,"nombre 1407, Dutchess County, Nueva York",6542,4775,9136800,27240000,188900,476000,930,0,382,0,0,4000,430,Nueva York,New York-Newark-Jersey City
36027410000,"nombre 4100, Dutchess County, Nueva York",4235,1471,6500000,24750000,54200,263500,410,7,337,0,9,18600,651,Nueva York,New York-Newark-Jersey City
36027140500,"nombre 1405, Dutchess County, Nueva York",4540,2152,5806800,24120000,68600,171900,579,33,245,0,0,5000,373,Nueva York,New York-Newark-Jersey City
36027610000,"nombre 6100, Dutchess County, Nueva York",2050,1919,66666666600,66666666600,2100,35100,1057,30,29,0,21,5900,533,Nueva York,New York-Newark-Jersey City
36027220201,"nombre 2202.01, Dutchess County, Nueva York",3419,2309,3615100,16600000,32600,94500,1429,38,15,0,0,29000,702,Nueva York,New York-Newark-Jersey City
36027080104,"nombre 801.04, Dutchess County, Nueva York",3718,2458,10203900,32900000,115500,0,4,3,153,0,12,2100,236,Nueva York,New York-Newark-Jersey City
36027050204,"nombre 502.04, Dutchess County, Nueva York",2799,1931,11532100,39110000,88700,231600,56,0,215,0,0,0,212,Nueva York,New York-Newark-Jersey City
36027020003,"nombre 200.03, Dutchess County, Nueva York",4298,3044,8301600,21120000,92300,378700,906,92,75,0,0,7600,248,Nueva York,New York-Newark-Jersey City
36027050104,"nombre 501.04, Dutchess County, Nueva York",6824,4630,11027300,38300000,224100,570400,198,0,399,0,0,30500,218,Nueva York,New York-Newark-Jersey City
36027190101,"nombre 1901.01, Dutchess County, Nueva York",3946,2917,9770800,0,121000,312100,140,18,380,507,0,2300,264,Nueva York,New York-Newark-Jersey City
36027060301,"nombre 603.01, Dutchess County, Nueva York",4308,3091,10035700,28440000,116300,336600,280,0,101,0,24,13000,407,Nueva York,New York-Newark-Jersey City
36027040003,"nombre 400.03, Dutchess County, Nueva York",3866,2714,5023400,26240000,55900,264800,192,0,11,0,0,7900,936,Nueva York,New York-Newark-Jersey City
36027190204,"nombre 1902.04, Dutchess County, Nueva York",4776,3263,10868800,29990000,139900,356900,156,0,515,0,9,3800,489,Nueva York,New York-Newark-Jersey City
36027200001,"nombre 2000.01, Dutchess County, Nueva York",3180,2295,8946400,39810000,85600,281200,145,0,0,0,0,0,871,Nueva York,New York-Newark-Jersey City
36027020004,"nombre 200.04, Dutchess County, Nueva York",2732,1809,11309200,35030000,91300,229800,40,29,27,0,0,200,365,Nueva York,New York-Newark-Jersey City
36027190203,"nombre 1902.03, Dutchess County, Nueva York",2607,1873,7595600,26030000,124537,175100,154,0,61,0,134,4400,463,Nueva York,New York-Newark-Jersey City
36027140801,"nombre 1408.01, Dutchess County, Nueva York",2781,1989,9510400,24630000,85800,218000,23,0,243,0,0,4900,286,Nueva York,New York-Newark-Jersey City
36027130005,"nombre 1300.05, Dutchess County, Nueva York",2571,1961,8022200,25070000,61800,215400,56,0,0,0,0,0,361,Nueva York,New York-Newark-Jersey City
36027060400,"nombre 604, Dutchess County, Nueva York",2127,1506,6291700,22050000,71700,153500,154,0,110,0,0,2800,300,Nueva York,New York-Newark-Jersey City
36027060302,"nombre 603.02, Dutchess County, Nueva York",2602,1935,10307700,34150000,93800,150100,165,0,768,0,0,3700,131,Nueva York,New York-Newark-Jersey City
36027190102,"nombre 1901.02, Dutchess County, Nueva York",1871,1424,7197200,31280000,40900,140500,107,0,95,0,0,3800,226,Nueva York,New York-Newark-Jersey City
36027050103,"nombre 501.03, Dutchess County, Nueva York",5594,3853,10946400,32770000,157400,491600,40,0,109,0,13,6900,447,Nueva York,New York-Newark-Jersey City
36027220801,"nombre 2208.01, Dutchess County, Nueva York",3801,2900,3769700,27980000,104600,224900,671,0,145,0,0,11600,620,Nueva York,New York-Newark-Jersey City
36027220901,"nombre 2209.01, Dutchess County, Nueva York",4010,2631,4790400,17930000,55600,156400,1761,49,25,0,0,14800,505,Nueva York,New York-Newark-Jersey City
36027221001,"nombre 2210.01, Dutchess County, Nueva York",3682,2958,7687500,21740000,136300,282000,616,0,96,600,0,0,144,Nueva York,New York-Newark-Jersey City
36027010000,"nombre 100, Dutchess County, Nueva York",4314,3035,5373600,24750000,71900,383600,167,8,16,0,0,5600,231,Nueva York,New York-Newark-Jersey City
36027120000,"nombre 1200, Dutchess County, Nueva York",2504,1861,5691200,24040000,38700,234600,15,0,6,0,0,1200,125,Nueva York,New York-Newark-Jersey City
36027140200,"nombre 1402, Dutchess County, Nueva York",6830,3117,7361700,22730000,164800,455900,1017,0,249,3000,0,19000,785,Nueva York,New York-Newark-Jersey City
36027100000,"nombre 1000, Dutchess County, Nueva York",2997,2233,6053600,25030000,61100,225400,108,0,92,0,22,5700,486,Nueva York,New York-Newark-Jersey City
36027220300,"nombre 2203, Dutchess County, Nueva York",4691,2908,3069900,14690000,45500,71100,2874,29,27,0,22,5500,973,Nueva York,New York-Newark-Jersey City
36027300000,"nombre 3000, Dutchess County, Nueva York",5416,3780,5365400,21190000,73300,312700,426,164,322,0,0,2100,1520,Nueva York,New York-Newark-Jersey City
36027040001,"nombre 400.01, Dutchess County, Nueva York",4643,3125,5421700,23640000,58900,400900,51,0,118,0,0,8300,382,Nueva York,New York-Newark-Jersey City
36027060100,"nombre 601, Dutchess County, Nueva York",4755,3726,8721300,33230000,157000,252900,594,23,375,100,136,2500,1072,Nueva York,New York-Newark-Jersey City
36027140300,"nombre 1700, Dutchess County, Nueva York",5864,3828,5132900,18580000,121900,333000,923,0,265,0,77,23500,1034,Nueva York,New York-Newark-Jersey City
36027170000,"nombre 1700, Dutchess County, Nueva York",3784,2896,8553600,29990000,110200,330100,104,0,87,0,0,6400,228,Nueva York,New York-Newark-Jersey City
36027220100,"nombre 2201, Dutchess County, Nueva York",4373,2999,2606400,17680000,57500,201600,1250,0,78,700,42,28700,693,Nueva York,New York-Newark-Jersey City
36027220700,"nombre 2207, Dutchess County, Nueva York",2426,1550,4423300,11620000,32900,78100,1156,4,17,0,4,9890,333,Nueva York,New York-Newark-Jersey City
36027030000,"nombre 300, Dutchess County, Nueva York",4270,2996,9809400,34440000,123100,390700,67,0,54,0,0,7600,166,Nueva York,New York-Newark-Jersey City
36027050102,"nombre 501.02, Dutchess County, Nueva York",4103,2914,9708300,31130000,111500,346100,136,8,81,0,0,3300,384,Nueva York,New York-Newark-Jersey City
36027070102,"nombre 701.02, Dutchess County, Nueva York",3434,2462,5952400,20000000,61200,272400,152,29,67,0,9,1900,463,Nueva York,New York-Newark-Jersey City
36027090000,"nombre 900, Dutchess County, Nueva York",2308,1680,6423900,33050000,73000,207900,42,0,20,0,0,9600,71,Nueva York,New York-Newark-Jersey City
36027070101,"nombre 701.01, Dutchess County, Nueva York",4371,3288,8527400,23250000,99700,379900,125,0,40,600,12,15300,236,Nueva York,New York-Newark-Jersey City
36027080103,"nombre 801.03, Dutchess County, Nueva York",4906,3202,12151800,0,156200,401100,906,0,312,0,0,600,433,Nueva York,New York-Newark-Jersey City
36027180001,"nombre 1800.01, Dutchess County, Nueva York",4833,3480,9355900,33640000,132900,439700,89,24,85,0,0,9890,188,Nueva York,New York-Newark-Jersey City
36027110003,"nombre 1100.03, Dutchess County, Nueva York",4274,3117,10464300,29030000,97600,386200,99,0,80,0,0,1900,214,Nueva York,New York-Newark-Jersey City
36027130003,"nombre 1300.03, Dutchess County, Nueva York",5597,4065,7357400,22770000,124537,452300,426,0,153,0,72,19400,229,Nueva York,New York-Newark-Jersey City
36027221100,"nombre 2211, Dutchess County, Nueva York",4103,2625,3404200,17860000,28100,114000,1426,0,0,0,38,2400,1475,Nueva York,New York-Newark-Jersey City
36027210101,"nombre 2101.01, Dutchess County, Nueva York",5380,3910,8069400,27320000,174200,309100,496,13,214,0,0,29100,1275,Nueva York,New York-Newark-Jersey City
36027210201,"nombre 2102.01, Dutchess County, Nueva York",3813,3117,6451100,22240000,86200,167900,1107,24,66,0,51,7900,814,Nueva York,New York-Newark-Jersey City
36027210301,"nombre 2103.01, Dutchess County, Nueva York",4263,3045,6973500,25640000,93300,271200,367,105,80,1800,16,26300,780,Nueva York,New York-Newark-Jersey City
